.thisRepN,.thisTrialN,.thisN,.thisIndex,x,y,orientation,condition,cue_type,.stepSize,.intensity,image_name,global_start_time,global_end_time,pressKey,pressRT,releaseRT,image_started,image_ended,name,globalTime,ID,frameRate,
0,-1,-1,0,,,,,,0.0969100130080564,None,materials/instructions\1_welcome.png,1.545085099991411,1.9314295999938622,0,0.28378370008431375,0.38412390009034425,0.02965709997806698,0.3849804999772459,,,,2543.0,
0,-1,-1,0,,,,,,0.0969100130080564,None,materials/instructions\2_instruction.png,1.9520556000061333,2.1214681999990717,0,0.07642800000030547,0.16700950008817017,0.006867000018246472,0.17274240008555353,,,,2543.0,
0,-1,-1,0,,,,,,0.0969100130080564,None,materials/instructions\3_location_demo.png,2.153160099987872,2.287888400023803,0,0.05909190000966191,0.13214930007234216,0.0044689999194815755,0.13308739999774843,,,,2543.0,
0,-1,-1,0,,,,,,0.0969100130080564,None,materials/instructions\4_orientation_demo.png,2.3182371000293642,2.463357900036499,0,0.06060700002126396,0.1436731000430882,0.007222999935038388,0.14370479993522167,,,,2543.0,
0,-1,-1,0,,,,,,0.0969100130080564,None,materials/instructions\5_pas_demo.png,2.486627300037071,2.7297462000278756,0,0.14315540005918592,0.24099089996889234,0.004330799914896488,0.2407913999632001,,,,2543.0,
0,-1,-1,0,,,,,,0.0969100130080564,None,materials/instructions\11_session_start.png,2.754801100003533,3.1372284999815747,0,0.28997550008352846,0.38016610010527074,0.004649400012567639,0.3805865999311209,,,,2543.0,
,,,,,,,,,,,,,,,,,,,session,3.139509000000544,,,
