.thisRepN,.thisTrialN,.thisN,.thisIndex,x,y,orientation,.stepSize,.intensity,image_name,global_start_time,global_end_time,pressKey,pressRT,releaseRT,image_started,image_ended,name,globalTime,fixation_dur,stimulation_dur,post_fixation,opacity,ID,frameRate,
0,-1,-1,0,,,,0.0969100130080564,None,materials/instructions\1_welcome.png,2.1977397999726236,4.962850400013849,0,2.591167900012806,2.7630096999928355,0.033047799952328205,2.762212699977681,,,,,,,,583.0,
0,-1,-1,0,,,,0.0969100130080564,None,materials/instructions\2_instruction.png,5.012542699987534,6.665127000014763,0,1.478843200020492,1.6501391000347212,0.0019938000477850437,1.6521147000021301,,,,,,,,583.0,
0,-1,-1,0,,,,0.0969100130080564,None,materials/instructions\3_location_demo.png,6.69104469998274,8.15007410000544,0,1.2973626999882981,1.4573657000437379,0.0027913000085391104,1.4600633999798447,,,,,,,,583.0,
0,-1,-1,0,,,,0.0969100130080564,None,materials/instructions\4_orientation_demo.png,8.18148819997441,11.073086399992462,0,2.696770600043237,2.8890035999938846,0.003514199983328581,2.891071399964858,,,,,,,,583.0,
0,-1,-1,0,,,,0.0969100130080564,None,materials/instructions\5_pas_demo.png,11.104626199987251,14.50258109997958,0,3.2369163000257686,3.3953967000124976,0.004210299986880273,3.39618199999677,,,,,,,,583.0,
,,,,,,,,,,,,,,,,,session,14.50512929999968,1224.0,19.0,700.0,0.1,,,
