.thisRepN,.thisTrialN,.thisN,.thisIndex,x,y,orientation,condition,cue_type,.stepSize,.intensity,image_name,global_start_time,global_end_time,pressKey,pressRT,releaseRT,image_started,image_ended,name,globalTime,ID,frameRate,
0,-1,-1,0,,,,,,0.0969100130080564,None,materials/instructions\1_welcome.png,1.59813319996465,2.5020491000032052,0,0.8450111999409273,0.9020876999711618,0.028122999938204885,0.9018751999828964,,,,946.0,
0,-1,-1,0,,,,,,0.0969100130080564,None,materials/instructions\2_instruction.png,2.5234170999610797,2.7024232000112534,0,0.09333479998167604,0.1768934999126941,0.004672299954108894,0.18195129989180714,,,,946.0,
0,-1,-1,0,,,,,,0.0969100130080564,None,materials/instructions\3_location_demo.png,2.7277831999817863,2.8788786999648437,0,0.08208560000639409,0.14892460010014474,0.004044600063934922,0.14955770003143698,,,,946.0,
0,-1,-1,0,,,,,,0.0969100130080564,None,materials/instructions\4_orientation_demo.png,2.907298899954185,3.095451399916783,0,0.09252259996719658,0.18583099998068064,0.004372399998828769,0.18652879993896931,,,,946.0,
0,-1,-1,0,,,,,,0.0969100130080564,None,materials/instructions\5_pas_demo.png,3.1163359999191016,3.3008377999067307,0,0.09299709997139871,0.1826852000085637,0.006393499905243516,0.1830106999259442,,,,946.0,
0,-1,-1,0,,,,,,0.0969100130080564,None,materials/instructions\11_session_start.png,3.3225203999318182,3.5112244999036193,0,0.08683219994418323,0.18679429998155683,0.004358200007118285,0.18719299999065697,,,,946.0,
,,,,,,,,,,,,,,,,,,,session,3.5135107999667525,,,
