x,y,orientation,.thisRepN,.thisTrialN,.thisN,.thisIndex,.stepSize,.intensity,image_name,global_start_time,global_end_time,pressKey,pressRT,releaseRT,image_started,image_ended,name,globalTime,fixation_dur,stimulation_dur,post_fixation,opacity,locationResponse_pressKey,locationResponse_pressRT,locationResponse_releaseRT,orientationResponse_pressKey,orientationResponse_pressRT,orientationResponse_releaseRT,pasResponse_pressKey,pasResponse_pressRT,pasResponse_releaseRT,ID,frameRate,
,,,0,-1,-1,0,0.0969100130080564,None,materials/instructions\1_welcome.png,1.852838300052099,2.2116019000532106,0,0.24365419999230653,0.35680289997253567,0.02589430002262816,0.35795099998358637,,,,,,,,,,,,,,,,,920.0,
,,,0,-1,-1,0,0.0969100130080564,None,materials/instructions\2_instruction.png,2.2334899000125006,2.4195661999983713,0,0.06296820001443848,0.1839701000135392,0.0028242000262252986,0.18557259999215603,,,,,,,,,,,,,,,,,920.0,
,,,0,-1,-1,0,0.0969100130080564,None,materials/instructions\3_location_demo.png,2.442709000024479,2.60441070003435,0,0.05417250003665686,0.15873040002770722,0.0027550000231713057,0.16158360004192218,,,,,,,,,,,,,,,,,920.0,
,,,0,-1,-1,0,0.0969100130080564,None,materials/instructions\4_orientation_demo.png,2.627951000002213,2.7903464999981225,0,0.049715899978764355,0.1606071999995038,0.002230499987490475,0.16198680002707988,,,,,,,,,,,,,,,,,920.0,
,,,0,-1,-1,0,0.0969100130080564,None,materials/instructions\5_pas_demo.png,2.8126326000201516,3.0582053000107408,0,0.12436539999907836,0.24378110002726316,0.0024747999850660563,0.24522699997760355,,,,,,,,,,,,,,,,,920.0,
77,77,0,0,-1,-1,0,0.0969100130080564,None,,,,,,,,,session,3.059277500025928,2300.0,736.0,1104.0,0.2,5,2.152344800007995,2.3273297999985516,0,0.38644750003004447,0.5947434999980032,0,0.47093429998494685,0.6486993000144139,,920.0,
77,77,90,0,-1,-1,0,0.0969100130080564,None,,,,,,,,,session,20.27600650000386,2208.0,736.0,1104.0,0.2,5,0.6509856000193395,0.9197890000068583,0,0.7021898000384681,0.933233099989593,0,0.5761510000447743,0.7655780000495724,,920.0,
,,,,,,,,,,,,,,,,,session,36.5047792000114,,,,,,,,,,,,,,,,
