x,y,orientation,condition,.thisRepN,.thisTrialN,.thisN,.thisIndex,.stepSize,.intensity,image_name,global_start_time,global_end_time,pressKey,pressRT,releaseRT,image_started,image_ended,name,globalTime,fixation_dur,cue_dur,stimulation_dur,post_fixation,opacity,orientationResponse_pressKey,orientationResponse_pressRT,orientationResponse_releaseRT,.response,locationResponse_pressKey,locationResponse_pressRT,locationResponse_releaseRT,pasResponse_pressKey,pasResponse_pressRT,pasResponse_releaseRT,finalOpacity,postLoc,postOri,ID,frameRate,
-77,-77,0,centralcue,0,20,20,29,,,,,,,,,,,session,819.9500623999629,120.0,6.0,2.0,72.0,0.02438922240000001,0,0.462856600061059,0.6294631001073867,,3,1.156936600105837,1.3401544000953436,6,3.4839887998532504,3.684261600021273,,66.0,48.0,1905_1145,60.0,
-77,-77,45,nocue,0,21,21,62,,,,,,,,,,,session,832.2266457001679,102.0,6.0,2.0,72.0,0.02438922240000001,1,0.8495174001436681,1.0002902999985963,,3,1.3008400998078287,1.5321417998056859,1,0.708066999912262,0.8491469998843968,,48.0,48.0,1905_1145,60.0,
-77,-77,0,nocue,0,22,22,61,,,,,,,,,,,session,840.8427146000322,120.0,6.0,2.0,72.0,0.02438922240000001,0,1.6088868000078946,1.7931003000121564,,3,0.8556479001417756,1.0351599000860006,6,0.3039089001249522,0.4739318999927491,,54.0,51.0,1905_1145,60.0,
77,-77,0,centralcue,0,23,23,25,,,,,,,,,,,session,850.5796599001624,144.0,6.0,2.0,72.0,0.02438922240000001,0,0.4595489001367241,0.6592602001037449,,4,1.3136023001279682,1.4787890000734478,1,6.5105371999088675,6.699147899867967,,69.0,57.0,1905_1145,60.0,
77,77,90,nocue,0,24,24,51,,,,,,,,,,,session,866.0992052000947,96.0,6.0,2.0,72.0,0.02438922240000001,6,0.9449100000783801,1.091240300098434,,5,1.4673647000454366,1.6213181999046355,1,0.48320179991424084,0.7020477999467403,,66.0,66.0,1905_1145,60.0,
-77,77,0,nocue,0,25,25,53,,,,,,,,,,,session,878.162711400073,132.0,6.0,2.0,72.0,0.02438922240000001,0,0.5874783999752253,0.7879933000076562,,2,0.719566100044176,0.8838067001197487,6,1.5880094999447465,1.7199315000325441,,48.0,63.0,1905_1145,60.0,
-77,77,-45,locationcue,0,26,26,36,,,,,,,,,,,session,890.8989677000791,108.0,6.0,2.0,72.0,0.02438922240000001,6,1.2733887999784201,1.4255584999918938,,2,4.040175399975851,4.206588099943474,0,0.4297935999929905,0.628774399869144,,72.0,48.0,1905_1145,60.0,
-77,77,0,allcue,0,27,27,5,,,,,,,,,,,session,905.2258913000114,96.0,6.0,2.0,72.0,0.02438922240000001,0,0.6998980999924242,0.9009578998666257,,2,1.061768899904564,1.2254031000193208,1,0.686994600109756,0.8368832000996917,,54.0,69.0,1905_1145,60.0,
77,-77,90,centralcue,0,28,28,27,,,,,,,,,,,session,915.8586474000476,108.0,6.0,2.0,72.0,0.02438922240000001,6,0.43080460000783205,0.5832378999330103,,4,1.3461200001183897,1.5295313000679016,6,1.7390352000948042,1.9045216999948025,,63.0,51.0,1905_1145,60.0,
-77,-77,-45,allcue,0,29,29,12,,,,,,,,,,,session,925.4976946001407,150.0,6.0,2.0,72.0,0.02438922240000001,1,1.0371241001412272,1.1654812002088875,,3,0.48148449999280274,0.6825610999949276,6,0.3501975000835955,0.4656948000192642,,72.0,51.0,1905_1145,60.0,
-77,-77,45,locationcue,0,30,30,46,,,,,,,,,,,session,934.7080098001752,96.0,6.0,2.0,72.0,0.02438922240000001,1,0.33215959998779,0.4874058999121189,,3,1.4620275998022407,1.624284999910742,0,0.31871769996359944,0.5161309000104666,,60.0,54.0,1905_1145,60.0,
77,77,0,nocue,0,31,31,49,,,,,,,,,,,session,944.6152208000422,150.0,6.0,2.0,72.0,0.02438922240000001,0,0.34982070000842214,0.5420934001449496,,5,0.39449690002948046,0.5555249000899494,6,0.9764015998225659,1.083755699917674,,66.0,48.0,1905_1145,60.0,
77,77,0,nocue,0,31,31,49,,,materials/instructions\12_break.png,956.6565158001613,1006.8231300001498,0,49.980072000063956,50.165199800161645,0.017923699924722314,50.170113699976355,,,,,,,,,,,,,,,,,,,,,1905_1145,60.0,
-77,-77,90,nocue,0,32,32,63,,,,,,,,,,,session,1006.8393467999995,108.0,6.0,2.0,72.0,0.02438922240000001,6,0.5888428001198918,0.7700428999960423,,3,0.35033849999308586,0.6177427000366151,6,0.3033690000884235,0.48702990007586777,,66.0,54.0,1905_1145,60.0,
-77,77,-45,nocue,0,33,33,52,,,,,,,,,,,session,1014.4648869000375,138.0,6.0,2.0,72.0,0.02438922240000001,1,1.4356180999893695,1.5923481001518667,,2,0.7022471998352557,0.8361594998277724,1,0.591087199980393,0.7953041999135166,,54.0,51.0,1905_1145,60.0,
77,77,45,centralcue,0,34,34,18,,,,,,,,,,,session,1023.6798019001726,120.0,6.0,2.0,72.0,0.02438922240000001,7,0.9290936000179499,1.077189499977976,,5,0.743179899873212,0.9097269999329001,1,0.36882210010662675,0.6033189001027495,,69.0,54.0,1905_1145,60.0,
-77,77,-45,centralcue,0,35,35,20,,,,,,,,,,,session,1032.2779781999998,132.0,6.0,2.0,72.0,0.02438922240000001,1,0.6458473999518901,0.8781020001042634,,2,0.9635826998855919,1.145257700001821,6,0.3704144998919219,0.5537334000691772,,48.0,48.0,1905_1145,60.0,
-77,77,90,allcue,0,36,36,7,,,,,,,,,,,session,1040.6515232000966,126.0,6.0,2.0,72.0,0.02438922240000001,6,0.5047017000615597,0.7375139999203384,,2,1.0594086998607963,1.2432251998689026,7,0.5374561999924481,0.7689531999640167,,57.0,66.0,1905_1145,60.0,
-77,77,90,locationcue,0,37,37,39,,,,,,,,,,,session,1050.012873900123,114.0,6.0,2.0,72.0,0.02438922240000001,6,0.47958569996990263,0.6629068001639098,,2,1.0269456000532955,1.194486299995333,6,0.5202939000446349,0.6854673000052571,,69.0,54.0,1905_1145,60.0,
77,-77,45,locationcue,0,38,38,42,,,,,,,,,,,session,1058.466466100188,114.0,6.0,2.0,72.0,0.02438922240000001,7,0.4605620000511408,0.6267281998880208,,4,1.3662610000465065,1.6010479000397027,6,1.367504599969834,1.5305313998833299,,72.0,66.0,1905_1145,60.0,
77,-77,-45,nocue,0,39,39,56,,,,,,,,,,,session,1068.391628100071,120.0,6.0,2.0,72.0,0.02438922240000001,7,0.5614868002012372,0.7781963001471013,,4,0.744427900062874,0.9449267000891268,6,1.1518930001184344,1.2689942999277264,,69.0,51.0,1905_1145,60.0,
-77,-77,45,allcue,0,40,40,14,,,,,,,,,,,session,1077.3629950000905,120.0,6.0,2.0,72.0,0.02438922240000001,7,0.9598801000975072,1.2940291999839246,,3,0.7451341000851244,0.9951748999301344,1,0.5987243999261409,0.7888074000366032,,72.0,51.0,1905_1145,60.0,
77,-77,0,locationcue,0,41,41,41,,,,,,,,,,,session,1086.4796057001222,108.0,6.0,2.0,72.0,0.02438922240000001,7,1.4915618000086397,1.6264622998423874,,4,1.7771112998016179,1.9935184998903424,6,0.48844839981757104,0.6405107998289168,,51.0,72.0,1905_1145,60.0,
77,77,45,nocue,0,42,42,50,,,,,,,,,,,session,1096.9159164000303,144.0,6.0,2.0,72.0,0.02438922240000001,7,0.6480792001821101,0.7986676001455635,,5,1.530520300148055,1.6976751000620425,6,1.2724477001465857,1.3895388001110405,,72.0,60.0,1905_1145,60.0,
77,77,90,allcue,0,43,43,3,,,,,,,,,,,session,1107.3361649001017,144.0,6.0,2.0,72.0,0.02438922240000001,6,0.500656699994579,0.6350074000656605,,5,0.6054970999248326,0.7910523000173271,6,0.7633119998499751,0.8970037999097258,,57.0,63.0,1905_1145,60.0,
-77,-77,-45,nocue,0,44,44,60,,,,,,,,,,,session,1116.6624796001706,108.0,6.0,2.0,72.0,0.02438922240000001,1,1.5979166000615805,1.7973083001561463,,3,1.265517600113526,1.482268299907446,6,0.801620100159198,0.9335005001630634,,54.0,63.0,1905_1145,60.0,
77,-77,-45,allcue,0,45,45,8,,,,,,,,,,,session,1126.5661094000097,108.0,6.0,2.0,72.0,0.02438922240000001,1,1.4770833000075072,1.6572509999386966,,4,1.156029999954626,1.334618599852547,6,0.30041150003671646,0.43414460006169975,,54.0,57.0,1905_1145,60.0,
77,-77,-45,locationcue,0,46,46,40,,,,,,,,,,,session,1135.6109913000837,120.0,6.0,2.0,72.0,0.02438922240000001,1,0.9806107999756932,1.2303881000261754,,4,1.1779018000233918,1.4114719999488443,1,0.40489139989949763,0.588232799898833,,51.0,57.0,1905_1145,60.0,
77,77,45,locationcue,0,47,47,34,,,,,,,,,,,session,1144.5809294001665,102.0,6.0,2.0,72.0,0.02438922240000001,7,0.6663003999274224,0.8323160000145435,,5,0.9988067001104355,1.1822385000996292,6,0.5075109999161214,0.663672799943015,,66.0,54.0,1905_1145,60.0,
77,77,45,locationcue,0,47,47,34,,,materials/instructions\12_break.png,1152.9605172001757,1155.1253762000706,0,2.0088378000073135,2.1628658999688923,0.011596899945288897,2.1709569999948144,,,,,,,,,,,,,,,,,,,,,1905_1145,60.0,
-77,77,45,allcue,0,48,48,6,,,,,,,,,,,session,1155.1416668000165,114.0,6.0,2.0,72.0,0.02438922240000001,7,0.8981202999129891,1.0644994999747723,,2,1.0988646999467164,1.2814080999232829,6,1.2844773000106215,1.4345829000230879,,51.0,51.0,1905_1145,60.0,
-77,-77,90,centralcue,0,49,49,31,,,,,,,,,,,session,1164.4791912001092,108.0,6.0,2.0,72.0,0.02438922240000001,6,0.4988764999434352,0.6325590999331325,,3,0.42652809992432594,0.6949714999645948,1,0.7009149000514299,0.8816409001592547,,60.0,66.0,1905_1145,60.0,
-77,77,-45,allcue,0,50,50,4,,,,,,,,,,,session,1172.5347772000823,138.0,6.0,2.0,72.0,0.02438922240000001,1,0.9325657999143004,1.1472614998929203,,2,0.7592819000128657,0.9069753000512719,1,0.3507343998644501,0.5507479999214411,,48.0,57.0,1905_1145,60.0,
-77,77,0,centralcue,0,51,51,21,,,,,,,,,,,session,1181.6953420001082,108.0,6.0,2.0,72.0,0.02438922240000001,0,0.4301531999371946,0.6470365000423044,,2,1.1136570000089705,1.2643770999275148,6,2.133214300032705,2.3007467999123037,,54.0,54.0,1905_1145,60.0,
77,77,0,centralcue,0,52,52,17,,,,,,,,,,,session,1191.4505072000902,132.0,6.0,2.0,72.0,0.02438922240000001,0,1.4565604999661446,1.6729467001277953,,5,0.8611880000680685,1.0426367002073675,6,0.3389490998815745,0.5027149000670761,,72.0,63.0,1905_1145,60.0,
77,-77,0,nocue,0,53,53,57,,,,,,,,,,,session,1201.0937280000653,96.0,6.0,2.0,72.0,0.02438922240000001,0,0.9432399000506848,1.142875500023365,,4,1.3817398000974208,1.6130246000830084,6,0.28981820004992187,0.4076696999836713,,48.0,51.0,1905_1145,60.0,
-77,77,90,nocue,0,54,54,55,,,,,,,,,,,session,1209.4668263001367,150.0,6.0,2.0,72.0,0.02438922240000001,6,0.38197039999067783,0.5495299000758678,,2,0.8580002998933196,1.0090062997769564,1,0.38929590000770986,0.552788499975577,,51.0,48.0,1905_1145,60.0,
-77,-77,-45,locationcue,0,55,55,44,,,,,,,,,,,session,1217.6683481000364,150.0,6.0,2.0,72.0,0.02438922240000001,1,1.412494400050491,1.6111753999721259,,3,1.2067994000390172,1.4070975000504404,6,0.320245600072667,0.45312870014458895,,63.0,54.0,1905_1145,60.0,
77,77,-45,nocue,0,56,56,48,,,,,,,,,,,session,1227.9452931999695,132.0,6.0,2.0,72.0,0.02438922240000001,1,0.7228536999318749,0.9535079998895526,,5,1.447310500079766,1.6292994001414627,6,0.33344849990680814,0.48254360002465546,,60.0,72.0,1905_1145,60.0,
77,77,90,centralcue,0,57,57,19,,,,,,,,,,,session,1237.3506100000814,114.0,6.0,2.0,72.0,0.02438922240000001,6,0.34129330003634095,0.49531130003742874,,5,0.5755122001282871,0.7495274001266807,6,0.2927879001945257,0.44310270017012954,,60.0,69.0,1905_1145,60.0,
-77,77,45,nocue,0,58,58,54,,,,,,,,,,,session,1245.211909300182,150.0,6.0,2.0,72.0,0.02438922240000001,1,0.42902750009670854,1.4971311001572758,,2,0.7442326000891626,0.9115909000393003,6,1.0715555001515895,1.2050216000061482,,69.0,63.0,1905_1145,60.0,
77,-77,45,allcue,0,59,59,10,,,,,,,,,,,session,1255.4690323001705,114.0,6.0,2.0,72.0,0.02438922240000001,7,0.9686841000802815,1.1288419999182224,,4,1.2122130000498146,1.4303717000875622,6,0.5111450999975204,0.646946599939838,,69.0,66.0,1905_1145,60.0,
77,77,0,locationcue,0,60,60,33,,,,,,,,,,,session,1264.7975118001923,132.0,6.0,2.0,72.0,0.02438922240000001,0,1.0974568000528961,1.2974135000258684,,5,1.543485299916938,1.744113399880007,7,0.2872562000993639,0.43746150005608797,,66.0,69.0,1905_1145,60.0,
77,77,-45,centralcue,0,61,61,16,,,,,,,,,,,session,1274.6808503000066,120.0,6.0,2.0,72.0,0.02438922240000001,1,0.8263910000678152,1.0765295000746846,,5,0.5314646998886019,0.7130171998869628,7,0.32042030012235045,0.5524083999916911,,51.0,51.0,1905_1145,60.0,
77,-77,-45,centralcue,0,62,62,24,,,,,,,,,,,session,1282.6681013000198,96.0,6.0,2.0,72.0,0.02438922240000001,1,0.8758245001081377,1.0460854000411928,,4,0.471784699941054,0.6513783999253064,6,0.2490199999883771,0.40014349995180964,,57.0,69.0,1905_1145,60.0,
77,-77,45,nocue,0,63,63,58,,,,,,,,,,,session,1290.846309200162,96.0,6.0,2.0,72.0,0.02438922240000001,7,1.2957190999295563,1.429463699925691,,4,0.9115923000499606,1.0932223000563681,7,0.601115999976173,0.7486745999194682,,72.0,54.0,1905_1145,60.0,
77,-77,45,nocue,0,63,63,58,,,materials/instructions\12_break.png,1299.785701500019,1309.6906028999947,0,9.772238000063226,9.903017400065437,0.014803800033405423,9.913186999969184,,,,,,,,,,,,,,,,,,,,,1905_1145,60.0,
-77,77,-45,locationcue,1,0,64,36,,,,,,,,,,,session,1309.7091396001633,138.0,6.0,2.0,72.0,0.02438922240000001,1,0.530765799805522,0.7142227999866009,,2,0.775534600019455,0.9422317000571638,6,0.29830839997157454,0.4493032998871058,,66.0,54.0,1905_1145,60.0,
-77,77,0,nocue,1,1,65,53,,,,,,,,,,,session,1318.0628766000737,138.0,6.0,2.0,72.0,0.02438922240000001,0,0.4471537000499666,0.6968145000282675,,2,0.6487571001052856,0.827884400030598,6,0.2814465002156794,0.41508750012144446,,57.0,60.0,1905_1145,60.0,
77,77,-45,locationcue,1,2,66,32,,,,,,,,,,,session,1326.2025864999741,126.0,6.0,2.0,72.0,0.02438922240000001,7,1.6101355000864714,1.7439158998895437,,5,1.2511563000734895,1.4029119999613613,1,0.35059179994277656,0.46569389989599586,,66.0,48.0,1905_1145,60.0,
77,-77,0,nocue,1,3,67,57,,,,,,,,,,,session,1336.060931700049,132.0,6.0,2.0,72.0,0.02438922240000001,0,0.3646187998820096,0.5977193999569863,,4,0.528102400014177,0.7281971999909729,6,0.3511391000356525,0.5505446998868138,,54.0,66.0,1905_1145,60.0,
77,-77,0,allcue,1,4,68,9,,,,,,,,,,,session,1344.083930999972,102.0,6.0,2.0,72.0,0.02438922240000001,0,0.281153199961409,0.46639210009016097,,4,1.5435806999448687,1.729689900064841,6,0.27750020008534193,0.42995630018413067,,54.0,69.0,1905_1145,60.0,
-77,-77,0,centralcue,1,5,69,29,,,,,,,,,,,session,1352.4141578001436,150.0,6.0,2.0,72.0,0.02438922240000001,0,0.3277739998884499,0.5464008999988437,,3,1.2808287001680583,1.4810280001256615,1,0.3025382999330759,0.48614119994454086,,72.0,69.0,1905_1145,60.0,
77,-77,45,centralcue,1,6,70,26,,,,,,,,,,,session,1361.93006839999,108.0,6.0,2.0,72.0,0.02438922240000001,7,0.47613060008734465,0.6600755001418293,,4,0.5651414999738336,0.7661357000470161,6,0.3001568999607116,0.38362589990720153,,66.0,69.0,1905_1145,60.0,
-77,77,90,centralcue,1,7,71,23,,,,,,,,,,,session,1369.7366025999654,96.0,6.0,2.0,72.0,0.02438922240000001,6,0.29318979987874627,0.4268991998396814,,3,1.8712641999591142,2.0714417998678982,0,0.2915469000581652,0.5064957998692989,,54.0,69.0,1905_1145,60.0,
77,77,-45,nocue,1,8,72,48,,,,,,,,,,,session,1378.509948800085,96.0,6.0,2.0,72.0,0.02438922240000001,1,0.9436449999921024,1.077187499962747,,5,0.9632898001000285,1.1631722000893205,6,0.2868695999495685,0.43736530002206564,,72.0,72.0,1905_1145,60.0,
-77,77,90,locationcue,1,9,73,39,,,,,,,,,,,session,1387.166506400099,120.0,6.0,2.0,72.0,0.02438922240000001,6,0.7423580999020487,0.9096353999339044,,2,1.3348032999783754,1.5010709001217037,0,0.3911355999298394,0.5551146999932826,,51.0,51.0,1905_1145,60.0,
77,-77,-45,nocue,1,10,74,56,,,,,,,,,,,session,1395.7881777000148,144.0,6.0,2.0,72.0,0.02438922240000001,1,1.2967643002048135,1.5112640000879765,,4,0.5130447999108583,0.7309655998833477,6,1.4689307000953704,1.618256000103429,,60.0,72.0,1905_1145,60.0,
77,77,0,nocue,1,11,75,49,,,,,,,,,,,session,1406.5661394000053,150.0,6.0,2.0,72.0,0.02438922240000001,0,0.3347469000145793,0.5688948000315577,,5,0.5295498000923544,0.6803238000720739,6,0.3140117002185434,0.4813368001487106,,48.0,66.0,1905_1145,60.0,
77,-77,90,nocue,1,12,76,59,,,,,,,,,,,session,1414.6387699001934,144.0,6.0,2.0,72.0,0.02438922240000001,6,0.5283357999287546,0.6948879000265151,,4,0.38917919993400574,0.5410062000155449,6,0.9857823001220822,1.1199636000674218,,66.0,69.0,1905_1145,60.0,
-77,77,45,allcue,1,13,77,6,,,,,,,,,,,session,1424.1657318000216,114.0,6.0,2.0,72.0,0.02438922240000001,7,1.0294340001419187,1.1627273000776768,,2,0.8839768001344055,1.0662345001474023,6,0.802873200038448,0.919499000068754,,51.0,51.0,1905_1145,60.0,
77,-77,45,allcue,1,14,78,10,,,,,,,,,,,session,1432.8850710000843,120.0,6.0,2.0,72.0,0.02438922240000001,7,1.3207517000846565,1.4371315999887884,,4,0.4053964999038726,0.5880799998994917,6,0.2940015001222491,0.42775580007582903,,69.0,66.0,1905_1145,60.0,
-77,-77,-45,allcue,1,15,79,12,,,,,,,,,,,session,1441.5486211001407,126.0,6.0,2.0,72.0,0.02438922240000001,1,0.5142741999588907,0.647176600061357,,3,0.9121258999221027,1.0945874999742955,6,0.3256180000025779,0.4718847998883575,,69.0,54.0,1905_1145,60.0,
-77,-77,-45,allcue,1,15,79,12,,,materials/instructions\12_break.png,1449.9245323000941,1478.2843316001818,0,28.207540499977767,28.357671600067988,0.023845900082960725,28.365120799979195,,,,,,,,,,,,,,,,,,,,,1905_1145,60.0,
77,77,45,centralcue,1,16,80,18,,,,,,,,,,,session,1478.299714999972,138.0,6.0,2.0,72.0,0.02438922240000001,6,0.5546059000771493,0.7203774000518024,,5,1.5443651999812573,1.6781663000583649,6,0.47571020014584064,0.12830870016478002,,57.0,69.0,1905_1145,60.0,
77,77,90,locationcue,1,17,81,35,,,,,,,,,,,session,1487.532236300176,138.0,6.0,2.0,72.0,0.02438922240000001,6,0.5965809000190347,0.7482161000370979,,5,1.063146600034088,1.2128914000932127,6,0.29800450010225177,0.4155854000709951,,63.0,72.0,1905_1145,60.0,
-77,77,0,locationcue,1,18,82,37,,,,,,,,,,,session,1496.4198376000859,138.0,6.0,2.0,72.0,0.02438922240000001,0,0.379949799971655,0.5470779000315815,,2,0.7607974000275135,0.9605226998683065,7,0.33630719990469515,0.5014181998558342,,54.0,57.0,1905_1145,60.0,
-77,-77,-45,nocue,1,19,83,60,,,,,,,,,,,session,1504.5217275000177,132.0,6.0,2.0,72.0,0.02438922240000001,1,0.9108456999529153,1.128018599934876,,3,0.38523259991779923,0.52156289992854,1,2.3152770998422056,2.448823999846354,,54.0,48.0,1905_1145,60.0,
-77,-77,-45,centralcue,1,20,84,28,,,,,,,,,,,session,1515.0974588000681,144.0,6.0,2.0,72.0,0.02438922240000001,1,0.412805600091815,0.6290383001323789,,3,0.5814769000280648,0.798398100072518,6,0.28450920013710856,0.41832100017927587,,57.0,63.0,1905_1145,60.0,
77,77,0,centralcue,1,21,85,17,,,,,,,,,,,session,1523.3074103000108,96.0,6.0,2.0,72.0,0.02438922240000001,0,2.8390657000709325,3.1423939999658614,,5,0.6784216000232846,0.8796022001188248,6,0.28396750008687377,0.38366040005348623,,72.0,48.0,1905_1145,60.0,
77,77,45,nocue,1,22,86,50,,,,,,,,,,,session,1533.2818980000447,138.0,6.0,2.0,72.0,0.02438922240000001,7,0.9561403999105096,1.1242774999700487,,5,1.274997300002724,1.4251889002043754,1,0.1371605999302119,0.26992439990863204,,57.0,72.0,1905_1145,60.0,
-77,-77,90,allcue,1,23,87,15,,,,,,,,,,,session,1542.4880606001243,144.0,6.0,2.0,72.0,0.02438922240000001,6,0.7129288997966796,0.8559334999881685,,3,0.645180799998343,0.8636994999833405,1,0.980033400002867,1.1469256000127643,,60.0,48.0,1905_1145,60.0,
-77,77,90,allcue,1,24,88,7,,,,,,,,,,,session,1551.5162649000995,120.0,6.0,2.0,72.0,0.02438922240000001,6,0.36458930000662804,0.5479105999693274,,2,0.6796043000649661,0.8634451001416892,1,0.417303099995479,0.5819870000705123,,48.0,63.0,1905_1145,60.0,
-77,-77,0,locationcue,1,25,89,45,,,,,,,,,,,session,1559.4631176001858,102.0,6.0,2.0,72.0,0.02438922240000001,0,1.2299583000130951,1.3942813000176102,,3,0.3116888999938965,0.5116325998678803,1,0.2850224000867456,0.4148959000594914,,72.0,60.0,1905_1145,60.0,
-77,77,45,locationcue,1,26,90,38,,,,,,,,,,,session,1567.6352966001723,132.0,6.0,2.0,72.0,0.02438922240000001,7,1.2482824998442084,1.3981766998767853,,2,0.8418340999633074,0.991931099910289,1,0.29857939993962646,0.46537100011482835,,57.0,57.0,1905_1145,60.0,
77,77,90,centralcue,1,27,91,19,,,,,,,,,,,session,1576.5308552000206,150.0,6.0,2.0,72.0,0.02438922240000001,6,0.3631817998830229,0.5142033998854458,,5,0.4947401999961585,0.6455482000019401,6,0.364872699836269,0.5147511998657137,,54.0,72.0,1905_1145,60.0,
-77,-77,45,nocue,1,28,92,62,,,,,,,,,,,session,1584.7683198000304,132.0,6.0,2.0,72.0,0.02438922240000001,7,1.629622499924153,1.812330299988389,,3,0.32505850004963577,0.5251116000581533,1,0.5929964000824839,0.1930949001107365,,48.0,57.0,1905_1145,60.0,
77,-77,-45,locationcue,1,29,93,40,,,,,,,,,,,session,1593.6093741001096,108.0,6.0,2.0,72.0,0.02438922240000001,1,1.027254099957645,1.2442726998124272,,4,0.5842507998459041,0.7861865998711437,1,0.31543410010635853,0.46405650000087917,,51.0,63.0,1905_1145,60.0,
77,-77,90,allcue,1,30,94,11,,,,,,,,,,,session,1602.331853199983,108.0,6.0,2.0,72.0,0.02438922240000001,6,0.38109509996138513,0.515808500116691,,4,1.8419593998696655,2.0423483999911696,6,1.1850323998369277,1.3176306998357177,,54.0,72.0,1905_1145,60.0,
-77,77,45,centralcue,1,31,95,22,,,,,,,,,,,session,1612.0553461001255,108.0,6.0,2.0,72.0,0.02438922240000001,7,0.37833769991993904,0.532052299939096,,2,1.7047043999191374,1.8867313000373542,6,0.45319290016777813,0.5843961001373827,,66.0,51.0,1905_1145,60.0,
-77,77,45,centralcue,1,31,95,22,,,materials/instructions\12_break.png,1620.9662115999963,1628.597232799977,0,7.4788705999962986,7.62918009981513,0.01689189998432994,7.636835600016639,,,,,,,,,,,,,,,,,,,,,1905_1145,60.0,
77,77,45,allcue,1,32,96,2,,,,,,,,,,,session,1628.6125052999705,144.0,6.0,2.0,72.0,0.02438922240000001,7,0.6778713001403958,0.8451032000593841,,5,0.4451070998329669,0.6084337998181581,6,0.9566842999774963,1.0802305000834167,,57.0,48.0,1905_1145,60.0,
-77,77,90,nocue,1,33,97,55,,,,,,,,,,,session,1637.250063400017,132.0,6.0,2.0,72.0,0.02438922240000001,1,0.4596269999165088,0.5766775999218225,,2,0.4119327000807971,0.5414336000103503,1,2.4705186998471618,2.6039237999357283,,51.0,57.0,1905_1145,60.0,
77,77,0,locationcue,1,34,98,33,,,,,,,,,,,session,1647.266745600151,120.0,6.0,2.0,72.0,0.02438922240000001,0,0.42060690000653267,0.6527515000198036,,5,1.3027446998748928,1.4533788999542594,6,0.505034799920395,0.18701189989224076,,60.0,63.0,1905_1145,60.0,
-77,77,0,allcue,1,35,99,5,,,,,,,,,,,session,1655.875432800036,96.0,6.0,2.0,72.0,0.02438922240000001,0,0.3754992999602109,0.5260532998945564,,2,0.2657945998944342,0.41587099991738796,6,0.29646770004183054,0.447452399879694,,54.0,51.0,1905_1145,60.0,
77,77,-45,allcue,1,36,100,0,,,,,,,,,,,session,1662.5343692000024,108.0,6.0,2.0,72.0,0.02438922240000001,1,0.7596060000360012,0.9270428998861462,,5,0.3281439000274986,0.4947298001497984,7,0.3877230999059975,0.5194280999712646,,57.0,51.0,1905_1145,60.0,
77,-77,90,locationcue,1,37,101,43,,,,,,,,,,,session,1670.081758600194,132.0,6.0,2.0,72.0,0.02438922240000001,6,1.138962399912998,1.2579292999580503,,4,0.8348668999969959,0.9686362999491394,7,0.31661970005370677,0.44841419998556376,,69.0,66.0,1905_1145,60.0,
77,77,90,nocue,1,38,102,51,,,,,,,,,,,session,1679.1710489001125,150.0,6.0,2.0,72.0,0.02438922240000001,6,0.376493499847129,0.5032070998568088,,5,0.8717217999510467,1.0500864000059664,7,0.6014227999839932,0.7497880000155419,,48.0,48.0,1905_1145,60.0,
-77,77,45,nocue,1,39,103,54,,,,,,,,,,,session,1687.934039400192,96.0,6.0,2.0,72.0,0.02438922240000001,6,1.1612575999461114,1.2935142000205815,,2,1.011398899834603,1.1620969998184592,1,0.2850124998949468,0.45198799995705485,,66.0,60.0,1905_1145,60.0,
-77,-77,90,centralcue,1,40,104,31,,,,,,,,,,,session,1696.5024518000428,138.0,6.0,2.0,72.0,0.02438922240000001,6,0.33721350017003715,0.48452410008758307,,3,0.29663849994540215,0.4965575998649001,1,0.2862720999401063,0.4781509998720139,,54.0,69.0,1905_1145,60.0,
-77,-77,45,centralcue,1,41,105,30,,,,,,,,,,,session,1704.2672970001586,120.0,6.0,2.0,72.0,0.02438922240000001,6,0.8601250001229346,1.060717900050804,,3,0.3096433999016881,0.49209209997206926,1,0.8369261000771075,1.0044652000069618,,51.0,63.0,1905_1145,60.0,
-77,-77,45,allcue,1,42,106,14,,,,,,,,,,,session,1713.1988050001673,138.0,6.0,2.0,72.0,0.02438922240000001,7,1.2827076001558453,1.4167824001051486,,3,0.5975855998694897,0.7672005000058562,6,0.6867490999866277,0.7870251999702305,,66.0,63.0,1905_1145,60.0,
77,-77,90,centralcue,1,43,107,27,,,,,,,,,,,session,1722.5745867001824,114.0,6.0,2.0,72.0,0.02438922240000001,6,0.45925569999963045,0.5973370000720024,,4,0.4215985001064837,0.601895600091666,6,0.8201699999626726,0.9029820000287145,,66.0,57.0,1905_1145,60.0,
77,77,90,allcue,1,44,108,3,,,,,,,,,,,session,1730.6018036000896,120.0,6.0,2.0,72.0,0.02438922240000001,6,1.2839003999251872,1.4009895999915898,,5,0.7542451999615878,0.9539429999422282,6,0.3347688999492675,0.4518937999382615,,51.0,72.0,1905_1145,60.0,
-77,-77,45,locationcue,1,45,109,46,,,,,,,,,,,session,1739.4185703999829,120.0,6.0,2.0,72.0,0.02438922240000001,7,1.1162608000449836,1.249822200043127,,3,1.0950479998718947,1.2956493999809027,6,1.5051837000064552,1.5935695001389831,,54.0,57.0,1905_1145,60.0,
