.thisRepN,.thisTrialN,.thisN,.thisIndex,x,y,orientation,.stepSize,.intensity,image_name,global_start_time,global_end_time,pressKey,pressRT,releaseRT,image_started,image_ended,name,globalTime,fixation_dur,stimulation_dur,post_fixation,opacity,ID,frameRate,
0,-1,-1,0,,,,0.0969100130080564,None,materials/instructions\1_welcome.png,1.6132553999777883,2.874945799994748,0,1.1314086000202224,1.2589918000157923,0.026724600000306964,1.2600194999831729,,,,,,,,929.0,
0,-1,-1,0,,,,0.0969100130080564,None,materials/instructions\2_instruction.png,2.8992965999641456,3.6745649999938905,0,0.03356870001880452,0.7728544000419788,0.004319900006521493,0.7733998000039719,,,,,,,,929.0,
0,-1,-1,0,,,,0.0969100130080564,None,materials/instructions\3_location_demo.png,3.6957260000053793,3.890403099998366,0,0.04258099995786324,0.1927542999619618,0.003953699953854084,0.19294139998964965,,,,,,,,929.0,
0,-1,-1,0,,,,0.0969100130080564,None,materials/instructions\4_orientation_demo.png,3.916531800001394,4.196622399962507,0,0.15540280001005158,0.2779739999677986,0.004046100017149001,0.27836669998941943,,,,,,,,929.0,
0,-1,-1,0,,,,0.0969100130080564,None,materials/instructions\5_pas_demo.png,4.219117100001313,4.815216799965128,0,0.4470069999806583,0.5938699999824166,0.0038050999864935875,0.5957176999654621,,,,,,,,929.0,
,,,,,,,,,,,,,,,,,session,4.818461299990304,1951.0,743.0,1115.0,0.1,,,
