x,y,orientation,condition,cue_type,.thisRepN,.thisTrialN,.thisN,.thisIndex,.stepSize,.intensity,image_name,global_start_time,global_end_time,pressKey,pressRT,releaseRT,image_started,image_ended,name,globalTime,fixation_dur,stimulation_dur,post_fixation,opacity,locationResponse_pressKey,locationResponse_pressRT,locationResponse_releaseRT,postLoc,orientationResponse_pressKey,orientationResponse_pressRT,orientationResponse_releaseRT,postOri,pasResponse_pressKey,pasResponse_pressRT,pasResponse_releaseRT,ID,frameRate,
,,,,,0,-1,-1,0,0.0969100130080564,None,materials/instructions\1_welcome.png,1.660424100002274,2.101244100020267,0,0.32311559992376715,0.4391837998991832,0.029270000057294965,0.43917610007338226,,,,,,,,,,,,,,,,,,,940.0,
,,,,,0,-1,-1,0,0.0969100130080564,None,materials/instructions\2_instruction.png,2.125264000031166,2.285022099968046,0,0.05736900004558265,0.15763330005574971,0.00452050007879734,0.15790270001161844,,,,,,,,,,,,,,,,,,,940.0,
,,,,,0,-1,-1,0,0.0969100130080564,None,materials/instructions\3_location_demo.png,2.30611919995863,2.4787323999917135,0,0.049261200008913875,0.16953850002028048,0.0062547000125050545,0.17234179994557053,,,,,,,,,,,,,,,,,,,940.0,
,,,,,0,-1,-1,0,0.0969100130080564,None,materials/instructions\4_orientation_demo.png,2.5093688999768347,2.652767700026743,0,0.03859299991745502,0.14146349998191,0.004329200019128621,0.14193839998915792,,,,,,,,,,,,,,,,,,,940.0,
,,,,,0,-1,-1,0,0.0969100130080564,None,materials/instructions\5_pas_demo.png,2.675055900006555,3.017937000025995,0,0.24698589998297393,0.3403824999695644,0.004416199983097613,0.3404980000341311,,,,,,,,,,,,,,,,,,,940.0,
,,,,,0,-1,-1,0,0.0969100130080564,None,materials/instructions\11_session_start.png,3.0402070999844,3.4259653999470174,0,0.3087408000137657,0.38332749996334314,0.004390200017951429,0.3870743999723345,,,,,,,,,,,,,,,,,,,940.0,
-77,-77,45,nocue,"C:\Users\kciup\Desktop\cue\materials
o_cue.png",0,-1,0,174,0.0969100130080564,None,,,,,,,,,session,3.4319875000510365,2632.0,752.0,1128.0,0.02,2,0.3367436999687925,0.5294163000071421,1128.0,1,0.2745543000055477,0.4042373999254778,987.0,1,0.2226797000039369,0.3329710999969393,,940.0,
,,,,,,,,,,,,,,,,,,,session,23.982884400058538,,,,,,,,,,,,,,,,,,
