x,y,orientation,condition,cue_type,.thisRepN,.thisTrialN,.thisN,.thisIndex,.stepSize,.intensity,image_name,global_start_time,global_end_time,pressKey,pressRT,releaseRT,image_started,image_ended,name,globalTime,fixation_dur,stimulation_dur,post_fixation,opacity,locationResponse_pressKey,locationResponse_pressRT,locationResponse_releaseRT,postLoc,orientationResponse_pressKey,orientationResponse_pressRT,orientationResponse_releaseRT,postOri,pasResponse_pressKey,pasResponse_pressRT,pasResponse_releaseRT,ID,frameRate,
,,,,,0,-1,-1,0,0.0969100130080564,None,materials/instructions\1_welcome.png,1.9082407000241801,2.2990522000472993,0,0.29801650007721037,0.38914360001217574,0.027118500089272857,0.3890134000685066,,,,,,,,,,,,,,,,,,,944.0,
,,,,,0,-1,-1,0,0.0969100130080564,None,materials/instructions\2_instruction.png,2.320231399964541,2.5080701999831945,0,0.08582170004956424,0.18520099995657802,0.003456900012679398,0.1874867998994887,,,,,,,,,,,,,,,,,,,944.0,
,,,,,0,-1,-1,0,0.0969100130080564,None,materials/instructions\3_location_demo.png,2.532272499985993,2.688496600021608,0,0.08428399998228997,0.15395209996495396,0.002944899955764413,0.15573719993699342,,,,,,,,,,,,,,,,,,,944.0,
,,,,,0,-1,-1,0,0.0969100130080564,None,materials/instructions\4_orientation_demo.png,2.7149606000166386,2.8789477000245824,0,0.09056489996146411,0.161494700005278,0.0024216000456362963,0.1634951001033187,,,,,,,,,,,,,,,,,,,944.0,
,,,,,0,-1,-1,0,0.0969100130080564,None,materials/instructions\5_pas_demo.png,2.900189600070007,3.056473399978131,0,0.074830700061284,0.1551148999715224,0.0026402000803500414,0.15617099998053163,,,,,,,,,,,,,,,,,,,944.0,
,,,,,0,-1,-1,0,0.0969100130080564,None,materials/instructions\11_session_start.png,3.079659100039862,3.289761299965903,0,0.10594210005365312,0.20821370009798557,0.002283099922351539,0.21155479992739856,,,,,,,,,,,,,,,,,,,944.0,
77,77,45,allcue,C:\Users\kciup\Desktop\cue\materials\all_cue.png,0,-1,0,2,0.0969100130080564,None,,,,,,,,,session,3.292867199983448,2077.0,755.0,1133.0,0.02,2,0.837896200013347,0.9557460000505671,897.0,0,0.8255543999839574,0.97607779991813,755.0,0,0.2783906999975443,0.4089500999543816,,944.0,
,,,,,,,,,,,,,,,,,,,session,24.074454699992202,,,,,,,,,,,,,,,,,,
