.thisRepN,.thisTrialN,.thisN,.thisIndex,x,y,orientation,condition,cue_type,.stepSize,.intensity,image_name,global_start_time,global_end_time,pressKey,pressRT,releaseRT,image_started,image_ended,name,globalTime,fixation_dur,stimulation_dur,post_fixation,opacity,locationResponse_pressKey,locationResponse_pressRT,locationResponse_releaseRT,postLoc,ID,frameRate,
0,-1,-1,0,,,,,,0.0969100130080564,None,materials/instructions\1_welcome.png,1.5857808999717236,2.3143912999657914,0,0.5664714999729767,0.7265198999084532,0.0277664999011904,0.7271150999004021,,,,,,,,,,,,1685.0,
0,-1,-1,0,,,,,,0.0969100130080564,None,materials/instructions\2_instruction.png,2.336477099917829,2.448637699941173,0,0.03521040000487119,0.10906130005605519,0.004172499990090728,0.10969309997744858,,,,,,,,,,,,1685.0,
0,-1,-1,0,,,,,,0.0969100130080564,None,materials/instructions\3_location_demo.png,2.4740851999958977,2.581633699941449,0,0.07035360008012503,0.10482580005191267,0.004193400032818317,0.10529940004926175,,,,,,,,,,,,1685.0,
0,-1,-1,0,,,,,,0.0969100130080564,None,materials/instructions\4_orientation_demo.png,2.6113751999801025,2.7645744999172166,0,0.04962179996073246,0.15107789996545762,0.004264700110070407,0.1514964000089094,,,,,,,,,,,,1685.0,
0,-1,-1,0,,,,,,0.0969100130080564,None,materials/instructions\5_pas_demo.png,2.7879209999227896,2.9540291000157595,0,0.04043549997732043,0.16388290002942085,0.004634200013242662,0.16418319998774678,,,,,,,,,,,,1685.0,
0,-1,-1,0,,,,,,0.0969100130080564,None,materials/instructions\11_session_start.png,2.9779411000199616,3.1553199000190943,0,0.0169170000590384,0.17391440004575998,0.004522799979895353,0.17960390006192029,,,,,,,,,,,,1685.0,
,,,,,,,,,,,,,,,,,,,session,3.1611978999571875,5055.0,1348.0,2022.0,0.02,2,0.9920494999969378,1.1352696000831202,1516.0,,,
