.thisRepN,.thisTrialN,.thisN,.thisIndex,.stepSize,.intensity,image_name,global_start_time,global_end_time,pressKey,pressRT,releaseRT,image_started,image_ended,ID,frameRate,
0,-1,-1,0,0.0969100130080564,None,materials/instructions\1_welcome.png,3.3481854000128806,58.6364991000155,0,55.152876600041054,55.28565139998682,0.054274800000712276,55.30066549999174,28483,60.0,
0,-1,-1,0,0.0969100130080564,None,materials/instructions\2_instruction.png,58.70675669994671,72.90611450001597,0,14.080751699977554,14.197267399984412,0.010249299928545952,14.20550329994876,28483,60.0,
0,-1,-1,0,0.0969100130080564,None,materials/instructions\3_location_demo.png,72.95797029999085,78.81129729992244,2,5.751111900084652,5.851210299995728,0.018541099969297647,5.858458200003952,28483,60.0,
0,-1,-1,0,0.0969100130080564,None,materials/instructions\4_orientation_demo.png,78.86127029999625,79.06085799995344,5,0.0797821000451222,0.19742530002258718,0.02047290001064539,0.20510520006064326,28483,60.0,
