x,y,orientation,.thisRepN,.thisTrialN,.thisN,.thisIndex,.stepSize,.intensity,image_name,global_start_time,global_end_time,pressKey,pressRT,releaseRT,image_started,image_ended,name,globalTime,fixation_dur,stimulation_dur,post_fixation,opacity,locationResponse_pressKey,locationResponse_pressRT,locationResponse_releaseRT,orientationResponse_pressKey,orientationResponse_pressRT,orientationResponse_releaseRT,pasResponse_pressKey,pasResponse_pressRT,pasResponse_releaseRT,.response,finalOpacity,postLoc,postOri,ID,frameRate,
,,,0,-1,-1,0,0.0969100130080564,None,materials/instructions\1_welcome.png,2.5220947000198066,4.309572800062597,0,1.6520173999015242,1.7854555000085384,0.0796627999516204,1.7892376999370754,,,,,,,,,,,,,,,,,,,,53211,60.0,
,,,0,-1,-1,0,0.0969100130080564,None,materials/instructions\2_instruction.png,4.3557617999613285,8.544977899990045,0,4.003653299994767,4.187097599962726,0.022159399930387735,4.1935884999111295,,,,,,,,,,,,,,,,,,,,53211,60.0,
,,,0,-1,-1,0,0.0969100130080564,None,materials/instructions\3_location_demo.png,8.59590269997716,12.798261599964462,0,4.016973200021312,4.2002722000470385,0.01916429994162172,4.2081261000130326,,,,,,,,,,,,,,,,,,,,53211,60.0,
,,,0,-1,-1,0,0.0969100130080564,None,materials/instructions\4_orientation_demo.png,12.85252020007465,32.84716920007486,0,19.808107699966058,19.992354199988768,0.016087700030766428,19.99914520001039,,,,,,,,,,,,,,,,,,,,53211,60.0,
,,,0,-1,-1,0,0.0969100130080564,None,materials/instructions\5_pas_demo.png,32.899179200059734,39.03502179996576,0,5.916943700052798,6.133766100043431,0.01798970007803291,6.141533600050025,,,,,,,,,,,,,,,,,,,,53211,60.0,
-77,77,-45,0,-1,-1,0,0.0969100130080564,None,,,,,,,,,session,39.05057109997142,132.0,2.0,72.0,0.1,2,3.8966956000076607,4.065311500104144,7,0.5860053999349475,0.8005475000245497,1,1.9745537999551743,2.157996500027366,,,,,53211,60.0,
77,77,0,0,-1,-1,0,0.0969100130080564,None,,,,,,,,,session,50.262948799994774,168.0,2.0,72.0,0.1,5,1.7983404999831691,1.9650783999823034,0,0.7361743000801653,0.952883500023745,1,1.5659379999851808,1.7661408999701962,,,,,53211,60.0,
77,77,-45,0,-1,-1,0,0.0969100130080564,None,,,,,,,,,session,59.135278700036,150.0,2.0,72.0,0.1,5,1.1280734000029042,1.294514299952425,1,1.4333278000121936,1.6139769000001252,6,1.5612859999528155,1.7285633999854326,,,,,53211,60.0,
77,77,45,0,-1,-1,0,0.0969100130080564,None,,,,,,,,,session,68.12830610002857,144.0,2.0,72.0,0.1,5,0.7631475999951363,0.948645900003612,7,1.7354627000167966,1.9023349999915808,6,1.418359600007534,1.5684227000456303,,,,,53211,60.0,
77,77,90,0,-1,-1,0,0.0969100130080564,None,,,,,,,,,session,76.33225229999516,138.0,2.0,72.0,0.1,5,0.5694926999276504,0.7360928999260068,6,2.4214692999375984,2.586732399999164,6,1.2478455000091344,1.397805199958384,,,,,53211,60.0,
,,,0,-1,-1,0,0.0969100130080564,None,materials/instructions\10_staircase_start.png,84.7859764000168,94.17819210002199,0,9.173431699979119,9.390213499893434,0.020815599942579865,9.398292499943636,,,,,,,,,,,,,,,,,,,,53211,60.0,
,,,0,0,-1,0,0.0969100130080564,0.1,,,,,,,,,staircase,94.1933338000672,156.0,2.0,72.0,0.1,,,,0,1.13107919995673,1.3312309000175446,,,,1,,,,53211,60.0,
,,,0,1,-1,0,0.0969100130080564,0.08,,,,,,,,,staircase,99.44807370007038,162.0,2.0,72.0,0.08,,,,7,1.4877763000549749,1.6395778000587597,,,,1,,,,53211,60.0,
,,,0,2,-1,0,0.0969100130080564,0.064,,,,,,,,,staircase,105.10525690007489,180.0,2.0,72.0,0.064,,,,1,1.0793417000677437,1.2477627000771463,,,,1,,,,53211,60.0,
,,,0,3,-1,0,0.0969100130080564,0.0512,,,,,,,,,staircase,111.34422960004304,132.0,2.0,72.0,0.0512,,,,1,2.1360150000546128,2.3025386000517756,,,,1,,,,53211,60.0,
,,,0,4,-1,0,0.0969100130080564,0.04096,,,,,,,,,staircase,117.16222699999344,168.0,2.0,72.0,0.04096,,,,0,2.177728799986653,2.343601500033401,,,,1,,,,53211,60.0,
,,,0,5,-1,0,0.0969100130080564,0.032768000000000005,,,,,,,,,staircase,123.62051120004617,180.0,2.0,72.0,0.032768000000000005,,,,0,0.370484699960798,0.5756492998916656,,,,1,,,,53211,60.0,
,,,0,6,-1,0,0.0969100130080564,0.026214400000000006,,,,,,,,,staircase,128.6788847000571,174.0,2.0,72.0,0.026214400000000006,,,,6,1.5559914999175817,1.7230377999367192,,,,1,,,,53211,60.0,
,,,0,7,-1,0,0.0969100130080564,0.020971520000000004,,,,,,,,,staircase,135.03002239996567,138.0,2.0,72.0,0.020971520000000004,,,,6,0.9375320000108331,1.087625499931164,,,,1,,,,53211,60.0,
,,,0,8,-1,0,0.0969100130080564,0.016777216000000005,,,,,,,,,staircase,139.72835480002686,180.0,2.0,72.0,0.016777216000000005,,,,0,2.0099517999915406,2.224880599998869,,,,1,,,,53211,60.0,
,,,0,9,-1,0,0.0969100130080564,0.013421772800000004,,,,,,,,,staircase,146.26907729997765,156.0,2.0,72.0,0.013421772800000004,,,,1,1.4186780999880284,1.618996600038372,,,,0,,,,53211,60.0,
,,,0,10,-1,0,0.0969100130080564,0.016777216000000005,,,,,,,,,staircase,152.0913902000757,138.0,2.0,72.0,0.016777216000000005,,,,1,1.4537180000916123,1.6386030000867322,,,,1,,,,53211,60.0,
,,,0,11,-1,0,0.0969100130080564,0.016777216000000005,,,,,,,,,staircase,157.44559600006323,126.0,2.0,72.0,0.016777216000000005,,,,7,0.6180425999918953,0.8349278999958187,,,,1,,,,53211,60.0,
,,,0,12,-1,0,0.0969100130080564,0.013421772800000004,,,,,,,,,staircase,161.6957067999756,126.0,2.0,72.0,0.013421772800000004,,,,1,1.8579279000405222,2.024675599997863,,,,0,,,,53211,60.0,
,,,0,13,-1,0,0.0969100130080564,0.016777216000000005,,,,,,,,,staircase,167.13375859998632,150.0,2.0,72.0,0.016777216000000005,,,,1,1.004676999989897,1.204797700047493,,,,1,,,,53211,60.0,
,,,0,14,-1,0,0.0969100130080564,0.016777216000000005,,,,,,,,,staircase,172.15365390002262,174.0,2.0,72.0,0.016777216000000005,,,,0,1.3037330000661314,1.4861116000683978,,,,1,,,,53211,60.0,
,,,0,15,-1,0,0.0969100130080564,0.013421772800000004,,,,,,,,,staircase,178.44370070006698,180.0,2.0,72.0,0.013421772800000004,,,,6,1.480163300060667,1.6640219000400975,,,,1,,,,53211,60.0,
,,,0,16,-1,0,0.0969100130080564,0.013421772800000004,,,,,,,,,staircase,184.46415340004023,132.0,2.0,72.0,0.013421772800000004,,,,7,0.9387213999871165,1.0905786999501288,,,,1,,,,53211,60.0,
,,,0,17,-1,0,0.0969100130080564,0.010737418240000003,,,,,,,,,staircase,189.06842300004791,180.0,2.0,72.0,0.010737418240000003,,,,6,1.261367000057362,1.41173599998001,,,,0,,,,53211,60.0,
,,,0,18,-1,0,0.0969100130080564,0.013421772800000004,,,,,,,,,staircase,194.8127060000552,174.0,2.0,72.0,0.013421772800000004,,,,1,1.3447941000340506,1.545470800017938,,,,1,,,,53211,60.0,
