.thisRepN,.thisTrialN,.thisN,.thisIndex,x,y,orientation,.stepSize,.intensity,image_name,global_start_time,global_end_time,pressKey,pressRT,releaseRT,image_started,image_ended,name,globalTime,ID,frameRate,
0,-1,-1,0,,,,0.0969100130080564,None,materials/instructions\1_welcome.png,1.618553000036627,2.01072339998791,0,0.2590197999961674,0.3907455999869853,0.029025699943304062,0.39031609997618943,,,,866.0,
0,-1,-1,0,,,,0.0969100130080564,None,materials/instructions\2_instruction.png,2.034144200035371,2.4470015999977477,0,0.28700949996709824,0.41118669998832047,0.003865599981509149,0.4151715999469161,,,,866.0,
0,-1,-1,0,,,,0.0969100130080564,None,materials/instructions\3_location_demo.png,2.473151699989103,3.0122343000257388,0,0.4326200000359677,0.5365281000267714,0.0043323999852873385,0.5378127999720164,,,,866.0,
0,-1,-1,0,,,,0.0969100130080564,None,materials/instructions\4_orientation_demo.png,3.0369640000280924,3.870379900035914,0,0.6984781000064686,0.8309801999712363,0.0040126999956555665,0.831182699999772,,,,866.0,
0,-1,-1,0,,,,0.0969100130080564,None,materials/instructions\5_pas_demo.png,3.8909831999917515,4.47003730002325,0,0.4088517999625765,0.5765680999611504,0.003398299973923713,0.578057499951683,,,,866.0,
,,,,,,,,,,,,,,,,,session,4.471614300040528,,,
