.thisRepN,.thisTrialN,.thisN,.thisIndex,x,y,orientation,.stepSize,.intensity,image_name,global_start_time,global_end_time,pressKey,pressRT,releaseRT,image_started,image_ended,name,globalTime,fixation_dur,stimulation_dur,post_fixation,opacity,ID,frameRate,
0,-1,-1,0,,,,0.0969100130080564,None,materials/instructions\1_welcome.png,1.6967108999961056,2.689126299985219,0,0.8398161000222899,0.9893702999688685,0.03272010001819581,0.9893050999962725,,,,,,,,504.0,
0,-1,-1,0,,,,0.0969100130080564,None,materials/instructions\2_instruction.png,2.712162999960128,3.6627903999760747,0,0.7984568999963813,0.9482349999598227,0.004849200020544231,0.949405100021977,,,,,,,,504.0,
0,-1,-1,0,,,,0.0969100130080564,None,materials/instructions\3_location_demo.png,3.684313600009773,4.573359499976505,0,0.715570000000298,0.8861471000127494,0.004477999988012016,0.8876588999992236,,,,,,,,504.0,
0,-1,-1,0,,,,0.0969100130080564,None,materials/instructions\4_orientation_demo.png,4.598922399978619,5.3438454999704845,0,0.5824747000006028,0.741876800020691,0.005033499968703836,0.7428920999518596,,,,,,,,504.0,
0,-1,-1,0,,,,0.0969100130080564,None,materials/instructions\5_pas_demo.png,5.367129199963529,5.883307899988722,0,0.38549789995886385,0.5138473999686539,0.004287700052373111,0.5143735000165179,,,,,,,,504.0,
,,,,,,,,,,,,,,,,,session,5.885203599988017,1058.0,403.0,605.0,0.1,,,
