.thisRepN,.thisTrialN,.thisN,.thisIndex,x,y,orientation,.stepSize,.intensity,image_name,global_start_time,global_end_time,pressKey,pressRT,releaseRT,image_started,image_ended,name,globalTime,ID,frameRate,
0,-1,-1,0,,,,0.0969100130080564,None,materials/instructions\1_welcome.png,2.6115827999997236,34.90120809999962,0,32.12216320000016,32.28764960000035,0.06365099999993618,32.298548199999914,,,1234,60.0,
0,-1,-1,0,,,,0.0969100130080564,None,materials/instructions\2_instruction.png,34.96345889999975,50.83026199999995,0,15.780872599999839,15.864588200000071,0.016038899999784917,15.878593999999794,,,1234,60.0,
0,-1,-1,0,,,,0.0969100130080564,None,materials/instructions\3_location_demo.png,50.87510929999962,56.201016499999696,0,5.223655400000098,5.324194199999965,0.01698259999966467,5.337840700000015,,,1234,60.0,
0,-1,-1,0,,,,0.0969100130080564,None,materials/instructions\4_orientation_demo.png,56.24189219999971,63.77341179999985,0,7.3959515000001375,7.529258900000059,0.0038873999997122155,7.543037800000093,,,1234,60.0,
0,-1,-1,0,,,,0.0969100130080564,None,materials/instructions\5_pas_demo.png,63.8125728,66.32539429999997,0,2.410527699999875,2.5105868000000555,0.0057643000000098255,2.524718799999846,,,1234,60.0,
,,,,,,,,,,,,,,,,,session,66.3413787999998,,,
