.thisRepN,.thisTrialN,.thisN,.thisIndex,x,y,orientation,condition,cue_type,.stepSize,.intensity,image_name,global_start_time,global_end_time,pressKey,pressRT,releaseRT,image_started,image_ended,name,globalTime,ID,frameRate,
0,-1,-1,0,,,,,,0.0969100130080564,None,materials/instructions\1_welcome.png,1.5845550000667572,2.862349300063215,0,1.1766442999942228,1.27600239997264,0.029820699943229556,1.2764264999423176,,,,2559.0,
0,-1,-1,0,,,,,,0.0969100130080564,None,materials/instructions\2_instruction.png,2.888675900059752,3.0534066000254825,0,0.05696650000754744,0.16122140001971275,0.004302599932998419,0.16779439989477396,,,,2559.0,
0,-1,-1,0,,,,,,0.0969100130080564,None,materials/instructions\3_location_demo.png,3.0819806000217795,3.2640804999973625,0,0.08447269990574569,0.1796815999550745,0.007956000044941902,0.18031189998146147,,,,2559.0,
0,-1,-1,0,,,,,,0.0969100130080564,None,materials/instructions\4_orientation_demo.png,3.291741900029592,3.4514977000653744,0,0.07486029993742704,0.1580054999794811,0.0044935999903827906,0.15809050004463643,,,,2559.0,
0,-1,-1,0,,,,,,0.0969100130080564,None,materials/instructions\5_pas_demo.png,3.47214820003137,3.8794599999673665,0,0.32176399999298155,0.4054474999429658,0.003867599996738136,0.4057361999293789,,,,2559.0,
0,-1,-1,0,,,,,,0.0969100130080564,None,materials/instructions\11_session_start.png,3.90145670005586,4.267095800023526,0,0.2922094000969082,0.36367380002047867,0.004216300090774894,0.3627514000982046,,,,2559.0,
,,,,,,,,,,,,,,,,,,,session,4.26885840005707,,,
