x,y,orientation,.thisRepN,.thisTrialN,.thisN,.thisIndex,.stepSize,.intensity,image_name,global_start_time,global_end_time,pressKey,pressRT,releaseRT,image_started,image_ended,name,globalTime,fixation_dur,stimulation_dur,post_fixation,opacity,locationResponse_pressKey,locationResponse_pressRT,locationResponse_releaseRT,orientationResponse_pressKey,orientationResponse_pressRT,orientationResponse_releaseRT,pasResponse_pressKey,pasResponse_pressRT,pasResponse_releaseRT,.response,finalOpacity,postLoc,postOri,ID,frameRate,
,,,0,-1,-1,0,0.0969100130080564,None,materials/instructions\1_welcome.png,3.8657201000005443,63.664866999999504,0,59.6466662999992,59.7967521999999,0.07421470000008412,59.80042749999848,,,,,,,,,,,,,,,,,,,,85311,60.0,
,,,0,-1,-1,0,0.0969100130080564,None,materials/instructions\2_instruction.png,63.71777810000094,113.06972900000073,0,49.21681630000057,49.35024909999993,0.01632170000084443,49.361600300000646,,,,,,,,,,,,,,,,,,,,85311,60.0,
,,,0,-1,-1,0,0.0969100130080564,None,materials/instructions\3_location_demo.png,113.13354020000043,129.36473250000017,0,16.06283590000021,16.229619800000364,0.022422000000005937,16.237342000000353,,,,,,,,,,,,,,,,,,,,85311,60.0,
,,,0,-1,-1,0,0.0969100130080564,None,materials/instructions\4_orientation_demo.png,129.42425399999956,168.09379649999937,0,38.45055429999957,38.66741910000019,0.010900699999183416,38.675314699999944,,,,,,,,,,,,,,,,,,,,85311,60.0,
,,,0,-1,-1,0,0.0969100130080564,None,materials/instructions\5_pas_demo.png,168.1467861000001,196.16539150000062,0,27.866719399999056,28.01664979999987,0.01749750000089989,28.024787000000288,,,,,,,,,,,,,,,,,,,,85311,60.0,
152,152,-45,0,-1,-1,0,0.0969100130080564,None,,,,,,,,,session,196.18130519999977,162.0,2.0,72.0,1.0,5,3.1824596999995265,3.3323693000002095,1,2.8720603000001574,3.055855700000393,6,3.7017650000016147,3.9163168000013684,,,,,85311,60.0,
152,152,45,0,-1,-1,0,0.0969100130080564,None,,,,,,,,,session,210.92635080000036,156.0,2.0,72.0,1.0,5,2.159519500000897,2.3430599000002985,7,1.9102014999989478,2.1102918999986287,7,3.6230517999993026,3.801801499999783,,,,,85311,60.0,
-152,152,-45,0,-1,-1,0,0.0969100130080564,None,,,,,,,,,session,223.17490519999956,150.0,2.0,72.0,1.0,2,1.6667424999996001,1.8478302000003168,1,1.3553820000015548,1.5375103000005765,7,2.1955746000003273,2.4283525999999256,,,,,85311,60.0,
152,152,0,0,-1,-1,0,0.0969100130080564,None,,,,,,,,,session,233.08204750000004,156.0,2.0,72.0,1.0,5,1.4616273000010551,1.6784463000003598,0,1.9459353999991436,2.16120729999966,7,2.395588900000803,2.579174899999998,,,,,85311,60.0,
152,152,90,0,-1,-1,0,0.0969100130080564,None,,,,,,,,,session,243.4707443999996,150.0,2.0,72.0,1.0,5,1.7674909999986994,1.9844610999989527,6,1.6148163999987446,1.813165099998514,7,1.1872353999988263,1.4549533999997948,,,,,85311,60.0,
,,,0,-1,-1,0,0.0969100130080564,None,materials/instructions\10_staircase_start.png,253.28225949999978,295.46000099999947,0,42.01063339999928,42.175697599999694,0.014603400000851252,42.18425109999953,,,,,,,,,,,,,,,,,,,,85311,60.0,
,,,0,0,-1,0,0.0969100130080564,0.4,,,,,,,,,staircase,295.47498970000015,144.0,2.0,72.0,0.4,,,,6,2.425731299999825,2.608635900000081,,,,1,,,,85311,60.0,
,,,0,1,-1,0,0.0969100130080564,0.32,,,,,,,,,staircase,301.7967855000006,156.0,2.0,72.0,0.32,,,,0,1.1924287999991066,1.3434747999999672,,,,1,,,,85311,60.0,
,,,0,2,-1,0,0.0969100130080564,0.256,,,,,,,,,staircase,307.0530352000005,144.0,2.0,72.0,0.256,,,,6,1.2174620000005234,1.3886593000006542,,,,1,,,,85311,60.0,
,,,0,3,-1,0,0.0969100130080564,0.2048,,,,,,,,,staircase,312.3788875000009,132.0,2.0,72.0,0.2048,,,,0,0.7107304000001022,0.8620467000000644,,,,1,,,,85311,60.0,
,,,0,4,-1,0,0.0969100130080564,0.16384,,,,,,,,,staircase,316.76093650000075,144.0,2.0,72.0,0.16384,,,,7,1.2126126999992266,1.3627888999999413,,,,1,,,,85311,60.0,
,,,0,5,-1,0,0.0969100130080564,0.13107200000000002,,,,,,,,,staircase,321.8294965999994,138.0,2.0,72.0,0.13107200000000002,,,,0,1.1463801999998395,1.2964609999999084,,,,1,,,,85311,60.0,
,,,0,6,-1,0,0.0969100130080564,0.10485760000000002,,,,,,,,,staircase,326.73319450000054,144.0,2.0,72.0,0.10485760000000002,,,,7,1.3787917999998172,1.5455971999999747,,,,1,,,,85311,60.0,
,,,0,7,-1,0,0.0969100130080564,0.08388608000000002,,,,,,,,,staircase,331.9865659999996,138.0,2.0,72.0,0.08388608000000002,,,,7,0.8210343999999168,0.9889267999988078,,,,1,,,,85311,60.0,
,,,0,8,-1,0,0.0969100130080564,0.06710886400000002,,,,,,,,,staircase,337.1479271999997,150.0,2.0,72.0,0.06710886400000002,,,,6,1.3620854999990115,1.5261538999984623,,,,1,,,,85311,60.0,
,,,0,9,-1,0,0.0969100130080564,0.053687091200000016,,,,,,,,,staircase,342.51153160000104,168.0,2.0,72.0,0.053687091200000016,,,,6,1.3470593999991252,1.4969824999989214,,,,1,,,,85311,60.0,
,,,0,10,-1,0,0.0969100130080564,0.04294967296000001,,,,,,,,,staircase,348.1150835999997,180.0,2.0,72.0,0.04294967296000001,,,,6,1.5474906999988889,1.7054002999993827,,,,1,,,,85311,60.0,
,,,0,11,-1,0,0.0969100130080564,0.034359738368000006,,,,,,,,,staircase,354.12847730000067,180.0,2.0,72.0,0.034359738368000006,,,,0,1.124001899999712,1.2739215000001423,,,,1,,,,85311,60.0,
,,,0,12,-1,0,0.0969100130080564,0.027487790694400004,,,,,,,,,staircase,360.3124029999999,156.0,2.0,72.0,0.027487790694400004,,,,7,1.3432759000006627,1.5101054000006116,,,,1,,,,85311,60.0,
,,,0,13,-1,0,0.0969100130080564,0.021990232555520003,,,,,,,,,staircase,365.7313840000006,174.0,2.0,72.0,0.021990232555520003,,,,0,2.5934388999994553,2.7285909000001993,,,,0,,,,85311,60.0,
,,,0,14,-1,0,0.0969100130080564,0.027487790694400004,,,,,,,,,staircase,372.6700768999999,180.0,2.0,72.0,0.027487790694400004,,,,7,1.474210000000312,1.6907572000000073,,,,1,,,,85311,60.0,
,,,0,15,-1,0,0.0969100130080564,0.021990232555520003,,,,,,,,,staircase,378.8966010000004,126.0,2.0,72.0,0.021990232555520003,,,,7,1.9300552000004245,2.127969299999677,,,,0,,,,85311,60.0,
,,,0,16,-1,0,0.0969100130080564,0.027487790694400004,,,,,,,,,staircase,384.46085700000003,150.0,2.0,72.0,0.027487790694400004,,,,7,1.6096395000004122,1.8266105000002426,,,,1,,,,85311,60.0,
,,,0,17,-1,0,0.0969100130080564,0.021990232555520003,,,,,,,,,staircase,390.0983400999994,162.0,2.0,72.0,0.021990232555520003,,,,7,1.695097399999213,1.9786450999999943,,,,0,,,,85311,60.0,
,,,0,18,-1,0,0.0969100130080564,0.027487790694400004,,,,,,,,,staircase,396.0860733999998,150.0,2.0,72.0,0.027487790694400004,,,,6,1.456822199999806,1.676727199999732,,,,1,,,,85311,60.0,
,,,0,19,-1,0,0.0969100130080564,0.021990232555520003,,,,,,,,,staircase,402.09655680000105,150.0,2.0,72.0,0.021990232555520003,,,,7,1.4462162999989232,1.7992450000001554,,,,0,,,,85311,60.0,
,,,0,20,-1,0,0.0969100130080564,0.027487790694400004,,,,,,,,,staircase,407.7133355999995,174.0,2.0,72.0,0.027487790694400004,,,,7,1.1077022000008583,1.307849200000419,,,,1,,,,85311,60.0,
,,,0,21,-1,0,0.0969100130080564,0.021990232555520003,,,,,,,,,staircase,413.2315744999996,150.0,2.0,72.0,0.021990232555520003,,,,6,2.1260301000002073,2.275326999999379,,,,0,,,,85311,60.0,
,,,0,22,-1,0,0.0969100130080564,0.027487790694400004,,,,,,,,,staircase,419.33657029999995,132.0,2.0,72.0,0.027487790694400004,,,,7,0.8713174999993498,1.0712136999991344,,,,1,,,,85311,60.0,
,,,0,23,-1,0,0.0969100130080564,0.021990232555520003,,,,,,,,,staircase,424.5302867999999,168.0,2.0,72.0,0.021990232555520003,,,,6,1.5089109999989887,1.675682200000665,,,,0,,,,85311,60.0,
,,,0,24,-1,0,0.0969100130080564,0.027487790694400004,,,,,,,,,staircase,430.3286623999993,174.0,2.0,72.0,0.027487790694400004,,,,6,1.0369559000009758,1.2204732000009244,,,,1,,,,85311,60.0,
,,,0,25,-1,0,0.0969100130080564,0.021990232555520003,,,,,,,,,staircase,435.7661095000003,180.0,2.0,72.0,0.021990232555520003,,,,6,1.3475783999983832,1.514425699999265,,,,0,,,,85311,60.0,
,,,0,26,-1,0,0.0969100130080564,0.027487790694400004,,,,,,,,,staircase,441.5899418000008,144.0,2.0,72.0,0.027487790694400004,,,,1,1.7871786999985488,2.038950999998633,,,,0,,,,85311,60.0,
,,,0,27,-1,0,0.0969100130080564,0.034359738368000006,,,,,,,,,staircase,448.11366050000106,174.0,2.0,72.0,0.034359738368000006,,,,6,0.8552173999996739,1.05537749999894,,,,1,,,,85311,60.0,
,,,0,28,-1,0,0.0969100130080564,0.027487790694400004,,,,,,,,,staircase,453.37910270000066,156.0,2.0,72.0,0.027487790694400004,,,,6,1.3298128000005818,1.4956525000015972,,,,0,,,,85311,60.0,
,,,0,29,-1,0,0.0969100130080564,0.034359738368000006,,,,,,,,,staircase,458.78393080000023,174.0,2.0,72.0,0.034359738368000006,,,,0,0.6128984000006312,0.8464327000001504,,,,1,,,,85311,60.0,
,,,0,30,-1,0,0.0969100130080564,0.027487790694400004,,,,,,,,,staircase,463.83788939999977,156.0,2.0,72.0,0.027487790694400004,,,,0,0.7555487000008725,1.0077469000007113,,,,1,,,,85311,60.0,
,,,0,31,-1,0,0.0969100130080564,0.021990232555520003,,,,,,,,,staircase,469.31254629999967,162.0,2.0,72.0,0.021990232555520003,,,,7,1.1116901000004873,1.3605294999997568,,,,1,,,,85311,60.0,
,,,0,32,-1,0,0.0969100130080564,0.017592186044416,,,,,,,,,staircase,474.6791510000003,162.0,2.0,72.0,0.017592186044416,,,,1,2.2605049000012514,2.44381919999978,,,,0,,,,85311,60.0,
,,,0,33,-1,0,0.0969100130080564,0.021990232555520003,,,,,,,,,staircase,481.13412100000096,174.0,2.0,72.0,0.021990232555520003,,,,7,1.1275100000002567,1.2942315000000235,,,,0,,,,85311,60.0,
,,,0,34,-1,0,0.0969100130080564,0.027487790694400004,,,,,,,,,staircase,486.6379417999997,162.0,2.0,72.0,0.027487790694400004,,,,0,0.4902505999998539,0.7736349000006157,,,,1,,,,85311,60.0,
,,,0,35,-1,0,0.0969100130080564,0.021990232555520003,,,,,,,,,staircase,491.96413140000004,138.0,2.0,72.0,0.021990232555520003,,,,0,0.9505965999996988,1.1512406999991072,,,,0,,,,85311,60.0,
,,,0,36,-1,0,0.0969100130080564,0.027487790694400004,,,,,,,,,staircase,496.7131719000008,126.0,2.0,72.0,0.027487790694400004,,,,7,1.03152129999944,1.2462193000010302,,,,1,,,,85311,60.0,
,,,0,37,-1,0,0.0969100130080564,0.021990232555520003,,,,,,,,,staircase,501.3659836000006,132.0,2.0,72.0,0.021990232555520003,,,,6,1.357620400000087,1.5745313999996142,,,,0,,,,85311,60.0,
,,,0,38,-1,0,0.0969100130080564,0.027487790694400004,,,,,,,,,staircase,506.4529306000004,156.0,2.0,72.0,0.027487790694400004,,,,1,1.1656803999994736,1.417962699999407,,,,1,,,,85311,60.0,
,,,0,39,-1,0,0.0969100130080564,0.021990232555520003,,,,,,,,,staircase,512.3827882000005,156.0,2.0,72.0,0.021990232555520003,,,,0,1.290611299999,1.4577935999986948,,,,1,,,,85311,60.0,
,,,0,40,-1,0,0.0969100130080564,0.017592186044416,,,,,,,,,staircase,517.7629231999999,174.0,2.0,72.0,0.017592186044416,,,,0,0.6410925999989558,0.8080128999990848,,,,1,,,,85311,60.0,
,,,0,41,-1,0,0.0969100130080564,0.014073748835532801,,,,,,,,,staircase,522.7820616999998,180.0,2.0,72.0,0.014073748835532801,,,,0,0.6463387000003422,0.7958936000013637,,,,1,,,,85311,60.0,
,,,0,42,-1,0,0.0969100130080564,0.01125899906842624,,,,,,,,,staircase,527.8866624000002,150.0,2.0,72.0,0.01125899906842624,,,,0,0.5941204999999172,0.725881099999242,,,,0,,,,85311,60.0,
,,,0,43,-1,0,0.0969100130080564,0.014073748835532801,,,,,,,,,staircase,532.6804673999995,138.0,2.0,72.0,0.014073748835532801,,,,0,1.478836099999171,1.7123297999987699,,,,0,,,,85311,60.0,
,,,0,44,-1,0,0.0969100130080564,0.017592186044416,,,,,,,,,staircase,538.1816368,138.0,2.0,72.0,0.017592186044416,,,,0,0.7311000999998214,0.9127289000007295,,,,0,,,,85311,60.0,
,,,0,45,-1,0,0.0969100130080564,0.021990232555520003,,,,,,,,,staircase,542.6986890999997,162.0,2.0,72.0,0.021990232555520003,,,,0,0.9146185999998124,1.1474061999997502,,,,0,,,,85311,60.0,
,,,0,46,-1,0,0.0969100130080564,0.027487790694400004,,,,,,,,,staircase,547.868544500001,138.0,2.0,72.0,0.027487790694400004,,,,7,0.9561236999998073,1.1376193999985844,,,,0,,,,85311,60.0,
,,,0,47,-1,0,0.0969100130080564,0.034359738368000006,,,,,,,,,staircase,552.6056499000006,150.0,2.0,72.0,0.034359738368000006,,,,0,0.9225714000003791,1.1085433999996894,,,,1,,,,85311,60.0,
,,,0,48,-1,0,0.0969100130080564,0.027487790694400004,,,,,,,,,staircase,558.1837372999998,156.0,2.0,72.0,0.027487790694400004,,,,1,0.9494665999991412,1.25002399999903,,,,1,,,,85311,60.0,
,,,0,49,-1,0,0.0969100130080564,0.021990232555520003,,,,,,,,,staircase,563.3641164000001,180.0,2.0,72.0,0.021990232555520003,,,,0,0.6137244000001374,0.7962158999998792,,,,1,,,,85311,60.0,
,,,0,50,-1,0,0.0969100130080564,0.017592186044416,,,,,,,,,staircase,568.4668309000008,180.0,2.0,72.0,0.017592186044416,,,,0,0.5863303000005544,0.7345289000004414,,,,1,,,,85311,60.0,
,,,0,51,-1,0,0.0969100130080564,0.014073748835532801,,,,,,,,,staircase,573.5041153000002,144.0,2.0,72.0,0.014073748835532801,,,,0,0.5061285000010685,0.6557626000012533,,,,0,,,,85311,60.0,
,,,0,52,-1,0,0.0969100130080564,0.017592186044416,,,,,,,,,staircase,578.431037100001,144.0,2.0,72.0,0.017592186044416,,,,0,0.5750253999995039,0.7252750999996351,,,,0,,,,85311,60.0,
,,,0,53,-1,0,0.0969100130080564,0.021990232555520003,,,,,,,,,staircase,582.882603,126.0,2.0,72.0,0.021990232555520003,,,,0,0.5153909999989992,0.716716599999927,,,,1,,,,85311,60.0,
,,,0,54,-1,0,0.0969100130080564,0.017592186044416,,,,,,,,,staircase,586.9993811999993,180.0,2.0,72.0,0.017592186044416,,,,0,0.444394199999806,0.694521800000075,,,,1,,,,85311,60.0,
,,,0,55,-1,0,0.0969100130080564,0.014073748835532801,,,,,,,,,staircase,592.0188134,156.0,2.0,72.0,0.014073748835532801,,,,0,0.6301060999994661,0.8957559999998921,,,,1,,,,85311,60.0,
