x,y,orientation,.thisRepN,.thisTrialN,.thisN,.thisIndex,.stepSize,.intensity,image_name,global_start_time,global_end_time,pressKey,pressRT,releaseRT,image_started,image_ended,name,globalTime,fixation_dur,stimulation_dur,post_fixation,opacity,locationResponse_pressKey,locationResponse_pressRT,locationResponse_releaseRT,orientationResponse_pressKey,orientationResponse_pressRT,orientationResponse_releaseRT,pasResponse_pressKey,pasResponse_pressRT,pasResponse_releaseRT,.response,finalOpacity,postLoc,postOri,ID,frameRate,
,,,0,-1,-1,0,0.0969100130080564,None,materials/instructions\1_welcome.png,4.436695699987467,50.89153050002642,0,46.26930510002421,46.452806400018744,0.07827329996507615,46.454642299970146,,,,,,,,,,,,,,,,,,,,72607,60.0,
,,,0,-1,-1,0,0.0969100130080564,None,materials/instructions\2_instruction.png,50.960462899995036,76.8433129999903,0,25.597277100023348,25.88073400000576,0.017545399954542518,25.888987299986184,,,,,,,,,,,,,,,,,,,,72607,60.0,
,,,0,-1,-1,0,0.0969100130080564,None,materials/instructions\3_location_demo.png,76.90721859998303,86.39261229999829,0,9.332136799988803,9.483165999990888,0.023740699980407953,9.49005640001269,,,,,,,,,,,,,,,,,,,,72607,60.0,
,,,0,-1,-1,0,0.0969100130080564,None,materials/instructions\4_orientation_demo.png,86.4547397000133,98.81101140001556,0,12.203934799996205,12.354132500011474,0.016780000005383044,12.36201440001605,,,,,,,,,,,,,,,,,,,,72607,60.0,
,,,0,-1,-1,0,0.0969100130080564,None,materials/instructions\5_pas_demo.png,98.87375219998648,113.49141000001691,0,14.449192800035235,14.61565440002596,0.024015799979679286,14.623560599982738,,,,,,,,,,,,,,,,,,,,72607,60.0,
77,77,90,0,-1,-1,0,0.0969100130080564,None,,,,,,,,,session,113.51093729998684,174.0,2.0,72.0,0.1,5,3.7960490000550635,3.9796534000197425,1,2.352256699989084,2.535535999981221,1,2.6394167999969795,2.8250204999931157,,,,,72607,60.0,
-77,77,-45,0,-1,-1,0,0.0969100130080564,None,,,,,,,,,session,127.15389239997603,138.0,2.0,72.0,0.1,2,1.071845399972517,1.2387151999864727,7,1.8342366999713704,2.0198258999735117,1,1.8402562999981456,2.0235569000360556,,,,,72607,60.0,
77,77,45,0,-1,-1,0,0.0969100130080564,None,,,,,,,,,session,136.5769641000079,156.0,2.0,72.0,0.1,5,1.19315770000685,1.3585708999889903,7,1.5114469000254758,1.6781756000127643,6,2.7016757000237703,2.8349354999954812,,,,,72607,60.0,
77,77,0,0,-1,-1,0,0.0969100130080564,None,,,,,,,,,session,146.4327220999985,168.0,2.0,72.0,0.1,5,0.6263026000233367,0.7767421000171453,0,0.6190359000465833,0.7858282999950461,6,1.6307764999801293,1.7807596999919042,,,,,72607,60.0,
77,77,-45,0,-1,-1,0,0.0969100130080564,None,,,,,,,,,session,153.97977919998812,174.0,2.0,72.0,0.1,5,0.9799673999659717,1.1469028999563307,1,1.3697799000074156,1.550760200014338,6,1.1376435999991372,1.2878136000363156,,,,,72607,60.0,
,,,0,-1,-1,0,0.0969100130080564,None,materials/instructions\10_staircase_start.png,162.3031160000246,176.54181630001403,0,14.065998100035358,14.23686910001561,0.010075900005176663,14.244461600028444,,,,,,,,,,,,,,,,,,,,72607,60.0,
,,,0,0,-1,0,0.0969100130080564,0.1,,,,,,,,,staircase,176.55677889997605,150.0,2.0,72.0,0.1,,,,7,1.117603400023654,1.2677843000274152,,,,1,,,,72607,60.0,
,,,0,1,-1,0,0.0969100130080564,0.08,,,,,,,,,staircase,181.64587539999047,156.0,2.0,72.0,0.08,,,,0,0.6421868000179529,0.7761383000179194,,,,1,,,,72607,60.0,
,,,0,2,-1,0,0.0969100130080564,0.064,,,,,,,,,staircase,186.3293603999773,126.0,2.0,72.0,0.064,,,,6,0.33146600000327453,0.4482801000121981,,,,1,,,,72607,60.0,
,,,0,3,-1,0,0.0969100130080564,0.0512,,,,,,,,,staircase,190.18366650003009,138.0,2.0,72.0,0.0512,,,,7,0.6240347000421025,0.7575205999892205,,,,1,,,,72607,60.0,
,,,0,4,-1,0,0.0969100130080564,0.04096,,,,,,,,,staircase,194.55108160001691,126.0,2.0,72.0,0.04096,,,,7,0.29648509999969974,0.42963730002520606,,,,1,,,,72607,60.0,
,,,0,5,-1,0,0.0969100130080564,0.032768000000000005,,,,,,,,,staircase,198.95732779998798,180.0,2.0,72.0,0.032768000000000005,,,,6,0.6758659000042826,0.8248614000040106,,,,1,,,,72607,60.0,
,,,0,6,-1,0,0.0969100130080564,0.026214400000000006,,,,,,,,,staircase,204.09330250002677,168.0,2.0,72.0,0.026214400000000006,,,,6,0.5596157999825664,0.6932633999967948,,,,1,,,,72607,60.0,
,,,0,7,-1,0,0.0969100130080564,0.020971520000000004,,,,,,,,,staircase,208.91254940000363,180.0,2.0,72.0,0.020971520000000004,,,,0,0.798602299997583,0.9822981999604963,,,,1,,,,72607,60.0,
,,,0,8,-1,0,0.0969100130080564,0.016777216000000005,,,,,,,,,staircase,214.200983799994,144.0,2.0,72.0,0.016777216000000005,,,,7,1.0057688999804668,1.1557686000014655,,,,1,,,,72607,60.0,
,,,0,9,-1,0,0.0969100130080564,0.013421772800000004,,,,,,,,,staircase,219.16107989999,168.0,2.0,72.0,0.013421772800000004,,,,1,1.714842400047928,1.8828842000220902,,,,0,,,,72607,60.0,
,,,0,10,-1,0,0.0969100130080564,0.016777216000000005,,,,,,,,,staircase,225.47877619997598,168.0,2.0,72.0,0.016777216000000005,,,,0,0.8752090999623761,1.0584279999602586,,,,1,,,,72607,60.0,
,,,0,11,-1,0,0.0969100130080564,0.016777216000000005,,,,,,,,,staircase,230.64465450000716,156.0,2.0,72.0,0.016777216000000005,,,,0,0.0109091000049375,0.012995700002647936,,,,0,,,,72607,60.0,
,,,0,12,-1,0,0.0969100130080564,0.020971520000000007,,,,,,,,,staircase,234.5685718000168,156.0,2.0,72.0,0.020971520000000007,,,,1,2.8534215000108816,2.9851379999890924,,,,0,,,,72607,60.0,
,,,0,13,-1,0,0.0969100130080564,0.02621440000000001,,,,,,,,,staircase,241.45675770001253,132.0,2.0,72.0,0.02621440000000001,,,,7,1.0553908000001684,1.222062700020615,,,,1,,,,72607,60.0,
,,,0,14,-1,0,0.0969100130080564,0.02621440000000001,,,,,,,,,staircase,246.45957290002843,174.0,2.0,72.0,0.02621440000000001,,,,0,0.5939842999796383,0.7615587000036612,,,,1,,,,72607,60.0,
,,,0,15,-1,0,0.0969100130080564,0.020971520000000007,,,,,,,,,staircase,251.4453398999758,156.0,2.0,72.0,0.020971520000000007,,,,6,2.0800935000297613,2.1970688000437804,,,,0,,,,72607,60.0,
,,,0,16,-1,0,0.0969100130080564,0.02621440000000001,,,,,,,,,staircase,257.54934600001434,174.0,2.0,72.0,0.02621440000000001,,,,7,0.6541290999739431,0.7875122000114061,,,,1,,,,72607,60.0,
