x,y,orientation,.thisRepN,.thisTrialN,.thisN,.thisIndex,.stepSize,.intensity,image_name,global_start_time,global_end_time,pressKey,pressRT,releaseRT,image_started,image_ended,name,globalTime,fixation_dur,stimulation_dur,post_fixation,opacity,locationResponse_pressKey,locationResponse_pressRT,locationResponse_releaseRT,orientationResponse_pressKey,orientationResponse_pressRT,orientationResponse_releaseRT,pasResponse_pressKey,pasResponse_pressRT,pasResponse_releaseRT,.response,finalOpacity,postLoc,postOri,ID,frameRate,
,,,0,-1,-1,0,0.0969100130080564,None,materials/instructions\1_welcome.png,4.284081800142303,49.37178450007923,0,44.98420489998534,45.0855352000799,0.05617650016210973,45.085258200066164,,,,,,,,,,,,,,,,,,,,27942,60.0,
,,,0,-1,-1,0,0.0969100130080564,None,materials/instructions\2_instruction.png,49.423295200103894,75.16532910009846,0,25.56671839999035,25.739874799968675,0.018510399851948023,25.758102599997073,,,,,,,,,,,,,,,,,,,,27942,60.0,
,,,0,-1,-1,0,0.0969100130080564,None,materials/instructions\3_location_demo.png,75.23648410011083,87.98373850015923,0,12.545298699988052,12.745139899896458,0.024874600116163492,12.753284699982032,,,,,,,,,,,,,,,,,,,,27942,60.0,
,,,0,-1,-1,0,0.0969100130080564,None,materials/instructions\4_orientation_demo.png,88.0377787000034,107.98271310003474,0,19.74275299999863,19.942842799937353,0.015459099784493446,19.94958099978976,,,,,,,,,,,,,,,,,,,,27942,60.0,
,,,0,-1,-1,0,0.0969100130080564,None,materials/instructions\5_pas_demo.png,108.03912780014798,121.51053560012951,0,13.252966099884361,13.469698299886659,0.01363519998267293,13.480369600001723,,,,,,,,,,,,,,,,,,,,27942,60.0,
-77,77,-45,0,-1,-1,0,0.0969100130080564,None,,,,,,,,,session,121.53005119995214,168.0,2.0,72.0,1.0,2,0.10950310016050935,0.391517800046131,1,2.579216299811378,2.8794256998226047,6,7.7951324000023305,7.946015600115061,,,,,27942,60.0,
77,77,45,0,-1,-1,0,0.0969100130080564,None,,,,,,,,,session,136.9406539001502,138.0,2.0,72.0,1.0,5,0.21374729997478426,0.44875199999660254,7,1.3164611000102013,1.536064299987629,7,2.9565520000178367,3.190072499914095,,,,,27942,60.0,
77,77,0,0,-1,-1,0,0.0969100130080564,None,,,,,,,,,session,146.24907010002062,180.0,2.0,72.0,1.0,5,0.3644932000897825,0.6471095001325011,0,1.6720477999188006,1.8887952999211848,6,1.9203143001068383,2.1204025000333786,,,,,27942,60.0,
77,77,-45,0,-1,-1,0,0.0969100130080564,None,,,,,,,,,session,155.28779230010696,126.0,2.0,72.0,1.0,5,0.15091120009310544,0.4336965000256896,1,1.0733410001266748,1.29018360003829,6,1.5304874000139534,1.7735375999473035,,,,,27942,60.0,
77,77,90,0,-1,-1,0,0.0969100130080564,None,,,,,,,,,session,162.27870930009522,174.0,2.0,72.0,1.0,5,0.011558299884200096,0.9329601000063121,1,3.874616099987179,4.108136400114745,1,2.099557999987155,2.2997535998001695,,,,,27942,60.0,
